URL,Title,Price,Location,Description,Property Ref,Last Updated,Market Status,Type,Bedrooms,Bathrooms,Toilets,Parking Spaces,Total Area,Covered Area,Unnamed: 15,Servicing,Service Charge,Furnishing,Sharing,Period
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/eliozu/2840121-tastefully-finished-3-bedroom-semi-detached-duplex,Tastefully Finished 3 Bedroom Semi Detached Duplex,"5,000,000","Shell Cooperative Estate, Eliozu, Port Harcourt, Rivers","TO LET:.
Tastefully finished 3 bedroom semi detached duplex in a very secure estate at Shell cooperative, Eneka link road, Port harcourt.
Rent: 5m per annum ( 2 yrs payment 10m)
* Tastefully finished
* Private compound
* Organized and serene estate
* Constant power supply
* Interlocked compound
* Large living room
* Dining area
* Sizeable kitchen with modern cabinets
* Borehole for adequate water supply
* Massive master's bedroom
* Balcony
* Walk in closet
* Top-notch fittings and fixtures
* Good road network
* Maximum security
Etc.",2840121,4-Dec-25,Available,Semi-detached Duplex,3,3,4,4,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/2840533-american-standard-exotic-virgin-2-bedroom-flat-with-federal-light,American Standard Exotic Virgin 2 Bedroom Flat With Federal Light,"2,000,000","Rukpakulusi New Layout, Eliozu, Port Harcourt, Rivers","Exotic virgin 2 bedroom flat with federal light, tarred roads to the house. Spacious parlour and dining.
Kitchen Cabinets
Wardrobes
Waterheater
Mirror tiles
Ample parking space
This apartment is very cheap considering the market price of this standard.
DON'T MISS THIS .ACT NOW
LOCATION.. Rukpakulusi Eliozu
Rent..   2m
Contact Eduphil properties fast while it's still available...0803 874 3912  0905 032 9399",2840533,15-Dec-25,Available,Flat / Apartment,2,3,3,12,930 sqm,658 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/2840533-american-standard-exotic-virgin-2-bedroom-flat-with-federal-light,American Standard Exotic Virgin 2 Bedroom Flat With Federal Light,"2,000,000","Rukpakulusi New Layout, Eliozu, Port Harcourt, Rivers","Exotic virgin 2 bedroom flat with federal light, tarred roads to the house. Spacious parlour and dining.
Kitchen Cabinets
Wardrobes
Waterheater
Mirror tiles
Ample parking space
This apartment is very cheap considering the market price of this standard.
DON'T MISS THIS .ACT NOW
LOCATION.. Rukpakulusi Eliozu
Rent..   2m
Contact Eduphil properties fast while it's still available...0803 874 3912  0905 032 9399",2840533,15-Dec-25,Available,Flat / Apartment,2,3,3,12,930 sqm,658 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/eliozu/2849706-american-standard-3-bedroom-duplex-with-federal-light,American Standard 3 Bedroom Duplex With Federal Light,"5,000,000","Shell Cooperative Estate, Eneka Link Road, Off G U Akeh Road, Eliozu, Port Harcourt, Rivers","Tastefully Finished 3 Bedroom Semidetached Duplex In A Very Secure Estate At Shell Cooperative, Eneka Link Road, Port Harcourt.
Rent: 5m per ann
* Tastefully finished
* Private compound
* Organized and serene estate
* Constant power supply
* Interlocked compound
* Large living room
* Dining area
* Sizeable kitchen with modern cabinets
* Borehole for adequate water supply
* Massive master's bedroom
* Balcony
* Walk in closet
* Top-notch fittings and fixtures
* Good road network
* Maximum security
Etc.
For More Details, call Eduphil properties..0803 874 3912",2849706,15-Dec-25,Available,Semi-detached Duplex,3,4,4,,465 sqm,382 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/eliozu/2849706-american-standard-3-bedroom-duplex-with-federal-light,American Standard 3 Bedroom Duplex With Federal Light,"5,000,000","Shell Cooperative Estate, Eneka Link Road, Off G U Akeh Road, Eliozu, Port Harcourt, Rivers","Tastefully Finished 3 Bedroom Semidetached Duplex In A Very Secure Estate At Shell Cooperative, Eneka Link Road, Port Harcourt.
Rent: 5m per ann
* Tastefully finished
* Private compound
* Organized and serene estate
* Constant power supply
* Interlocked compound
* Large living room
* Dining area
* Sizeable kitchen with modern cabinets
* Borehole for adequate water supply
* Massive master's bedroom
* Balcony
* Walk in closet
* Top-notch fittings and fixtures
* Good road network
* Maximum security
Etc.
For More Details, call Eduphil properties..0803 874 3912",2849706,15-Dec-25,Available,Semi-detached Duplex,3,4,4,,465 sqm,382 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/rivers/port-harcourt/eliozu/2905165-semi-furnished-3-bedroom-terrace-duplex-home,Semi-furnished 3 Bedroom Terrace Duplex Home,"10,000,000","Naf Harmony Estate, Eliozu, Port Harcourt, Rivers","Semi-Furnished 3 Bedroom Terrace Duplex Home for Rent
Location: Naf Harmony Estate, Port Harcourt
Rent: 10M Naira Per annum
Features
Inverter
Visitors Convenience
Serene Estate
All rooms ensuite
Semi-Furnished
Beds
TV Consoles
For Private Viewing/ Further Enquiries ️ 07034749712",2905165,9-Dec-25,Available,Terraced Duplex,3,4,4,4,420 sqm,,,Serviced,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/rivers/port-harcourt/eliozu/2905165-semi-furnished-3-bedroom-terrace-duplex-home,Semi-furnished 3 Bedroom Terrace Duplex Home,"10,000,000","Naf Harmony Estate, Eliozu, Port Harcourt, Rivers","Semi-Furnished 3 Bedroom Terrace Duplex Home for Rent
Location: Naf Harmony Estate, Port Harcourt
Rent: 10M Naira Per annum
Features
Inverter
Visitors Convenience
Serene Estate
All rooms ensuite
Semi-Furnished
Beds
TV Consoles
For Private Viewing/ Further Enquiries ️ 07034749712",2905165,9-Dec-25,Available,Terraced Duplex,3,4,4,4,420 sqm,,,Serviced,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/2936036-luxury-2-bedroom-apartment,Luxury 2 Bedroom Apartment,"2,500,000","Shell Cooperative Estate, Eneka Link Road, Eliozu, Port Harcourt, Rivers",,2936036,4-Dec-25,Available,Flat / Apartment,2,2,3,2,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/2936036-luxury-2-bedroom-apartment,Luxury 2 Bedroom Apartment,"2,500,000","Shell Cooperative Estate, Eneka Link Road, Eliozu, Port Harcourt, Rivers",,2936036,4-Dec-25,Available,Flat / Apartment,2,2,3,2,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpakulusi/2914750-newly-built-exotic-3-bedroom-flat-with-federal-light,Newly Built Exotic 3 Bedroom Flat With Federal Light,"3,500,000","New Layout, Rukpakulusi, Port Harcourt, Rivers","Certainly! Here's a brief description of the property:
A modern 3-bedroom flat for rent located in Rukpakulusi's new layout, conveniently positioned opposite NAF Harmony Estate.
Discover more
Rivtaf Golf Estate
Estate
PortHarcourt
Real Estate
Rukpakulusi
Bathroom furniture
Quality properties for rent
9 Glory Drive, Rukpakulusi
commercial property
Commercial property
The apartment features spacious living areas, well-designed bedrooms, and contemporary amenities.
It benefits from federal light and tarred roads for easy access and reliable electricity,
making it an ideal choice for comfortable living.
Location.. Rukpakulusi New Layout Opposite NAF Harmony PortHarcourt
Rent.... 3.5m
Contact Eduphil for inspection.. 0803 874 3912",2914750,15-Dec-25,Available,Flat / Apartment,3,4,4,9,930 sqm,784 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpakulusi/2914750-newly-built-exotic-3-bedroom-flat-with-federal-light,Newly Built Exotic 3 Bedroom Flat With Federal Light,"3,500,000","New Layout, Rukpakulusi, Port Harcourt, Rivers","Certainly! Here's a brief description of the property:
A modern 3-bedroom flat for rent located in Rukpakulusi's new layout, conveniently positioned opposite NAF Harmony Estate.
The apartment features spacious living areas, well-designed bedrooms, and contemporary amenities.
It benefits from federal light and tarred roads for easy access and reliable electricity,
making it an ideal choice for comfortable living.
Location.. Rukpakulusi New Layout Opposite NAF Harmony PortHarcourt
Rent.... 3.5m
Contact Eduphil for inspection.. 0803 874 3912",2914750,15-Dec-25,Available,Flat / Apartment,3,4,4,9,930 sqm,784 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/ozuoba/2930462-brand-new-and-luxuriously-finished-2-bedroom-apartment,Brand New And Luxuriously Finished 2 Bedroom Apartment,"2,500,000","Mbaraja, Egbelu - Ogbogoro Area, Ozuoba, Port Harcourt, Rivers",,2930462,4-Dec-25,Available,Flat / Apartment,2,2,3,3,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/ozuoba/2930462-brand-new-and-luxuriously-finished-2-bedroom-apartment,Brand New And Luxuriously Finished 2 Bedroom Apartment,"2,500,000","Mbaraja, Egbelu - Ogbogoro Area, Ozuoba, Port Harcourt, Rivers",,2930462,4-Dec-25,Available,Flat / Apartment,2,2,3,3,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/warehouses/rivers/port-harcourt/2815067-office-complex-with-a-warehouse-measuring-170sqm,Office Complex With A Warehouse Measuring 170sqm,"15,000,000","Aba Expressway After Steel Village, Port Harcourt, Rivers","𝘈 𝘗𝘶𝘳𝘱𝘰𝘴𝘦 𝘉𝘶𝘪𝘭𝘵 𝘖𝘧𝘧𝘪𝘤𝘦 𝘊𝘰𝘮𝘱𝘭𝘦𝘹 𝘞𝘪𝘵𝘩 𝘈 𝘞𝘢𝘳𝘦𝘩𝘰𝘶𝘴𝘦 𝘔𝘦𝘢𝘴𝘶𝘳𝘪𝘯𝘨 𝘈𝘱𝘱𝘳𝘰𝘹𝘪𝘮𝘢𝘵𝘦𝘭𝘺 170.56𝘴𝘲𝘮 𝘓𝘰𝘤𝘢𝘵𝘦𝘥 𝘖𝘧𝘧 𝘗𝘰𝘳𝘵𝘩𝘢𝘳𝘤𝘰𝘶𝘳𝘵  𝘈𝘣𝘢 𝘌𝘹𝘱𝘳𝘦𝘴𝘴𝘸𝘢𝘺 𝘈𝘧𝘵𝘦𝘳 𝘚𝘵𝘦𝘦𝘭 𝘝𝘪𝘭𝘭𝘢𝘨𝘦
𝙆𝙚𝙮 𝙁𝙚𝙖𝙩𝙪𝙧𝙚𝙨
- 𝘌𝘢𝘴𝘺 𝘈𝘤𝘤𝘦𝘴𝘴𝘪𝘣𝘪𝘭𝘪𝘵𝘺
- 𝘈𝘥𝘦𝘲𝘶𝘢𝘵𝘦 𝘗𝘢𝘳𝘬𝘪𝘯𝘨 𝘚𝘱𝘢𝘤𝘦
- 𝘊𝘰𝘯𝘴𝘵𝘢𝘯𝘵 𝘗𝘰𝘸𝘦𝘳 𝘚𝘶𝘱𝘱𝘭𝘺
- 𝘚𝘮𝘰𝘰𝘵𝘩 𝘈𝘤𝘤𝘦𝘴𝘴 𝘙𝘰𝘢𝘥
- 𝘚𝘢𝘧𝘦 & 𝘚𝘦𝘤𝘶𝘳𝘦 𝘌𝘯𝘷𝘪𝘳𝘰𝘯𝘮𝘦𝘯𝘵
𝙍𝙚𝙣𝙩 - ₦15𝘮𝘪𝘭𝘭𝘪𝘰𝘯 x 2 𝘠𝘦𝘢𝘳𝘴
𝘼𝙜𝙚𝙣𝙘𝙮 𝙁𝙚𝙚 - 10%
𝙇𝙚𝙜𝙖𝙡 𝙁𝙚𝙚 - 10%
𝗠𝗿 𝗞𝗲𝘀𝗶𝗲𝗻𝗮
+𝟮𝟯𝟰𝟴𝟬𝟲𝟯𝟭𝟬𝟱𝟵𝟯𝟲
+𝟮𝟯𝟰𝟴𝟬𝟳𝟵𝟬𝟰𝟮𝟮𝟬𝟵
+𝟮𝟯𝟰𝟴𝟭𝟭𝟲𝟳𝟵𝟲𝟰𝟰𝟬",2815067,9-Dec-25,Available,Warehouse,,,,,170 sqm,,,,,,,per square meter / per annum
https://nigeriapropertycentre.com/for-rent/commercial/warehouses/rivers/port-harcourt/2815067-office-complex-with-a-warehouse-measuring-170sqm,Office Complex With A Warehouse Measuring 170sqm,"15,000,000","Aba Expressway After Steel Village, Port Harcourt, Rivers","𝘈 𝘗𝘶𝘳𝘱𝘰𝘴𝘦 𝘉𝘶𝘪𝘭𝘵 𝘖𝘧𝘧𝘪𝘤𝘦 𝘊𝘰𝘮𝘱𝘭𝘦𝘹 𝘞𝘪𝘵𝘩 𝘈 𝘞𝘢𝘳𝘦𝘩𝘰𝘶𝘴𝘦 𝘔𝘦𝘢𝘴𝘶𝘳𝘪𝘯𝘨 𝘈𝘱𝘱𝘳𝘰𝘹𝘪𝘮𝘢𝘵𝘦𝘭𝘺 170.56𝘴𝘲𝘮 𝘓𝘰𝘤𝘢𝘵𝘦𝘥 𝘖𝘧𝘧 𝘗𝘰𝘳𝘵𝘩𝘢𝘳𝘤𝘰𝘶𝘳𝘵  𝘈𝘣𝘢 𝘌𝘹𝘱𝘳𝘦𝘴𝘴𝘸𝘢𝘺 𝘈𝘧𝘵𝘦𝘳 𝘚𝘵𝘦𝘦𝘭 𝘝𝘪𝘭𝘭𝘢𝘨𝘦
𝙆𝙚𝙮 𝙁𝙚𝙖𝙩𝙪𝙧𝙚𝙨
- 𝘌𝘢𝘴𝘺 𝘈𝘤𝘤𝘦𝘴𝘴𝘪𝘣𝘪𝘭𝘪𝘵𝘺
- 𝘈𝘥𝘦𝘲𝘶𝘢𝘵𝘦 𝘗𝘢𝘳𝘬𝘪𝘯𝘨 𝘚𝘱𝘢𝘤𝘦
- 𝘊𝘰𝘯𝘴𝘵𝘢𝘯𝘵 𝘗𝘰𝘸𝘦𝘳 𝘚𝘶𝘱𝘱𝘭𝘺
- 𝘚𝘮𝘰𝘰𝘵𝘩 𝘈𝘤𝘤𝘦𝘴𝘴 𝘙𝘰𝘢𝘥
- 𝘚𝘢𝘧𝘦 & 𝘚𝘦𝘤𝘶𝘳𝘦 𝘌𝘯𝘷𝘪𝘳𝘰𝘯𝘮𝘦𝘯𝘵
𝙍𝙚𝙣𝙩 - ₦15𝘮𝘪𝘭𝘭𝘪𝘰𝘯 x 2 𝘠𝘦𝘢𝘳𝘴
𝘼𝙜𝙚𝙣𝙘𝙮 𝙁𝙚𝙚 - 10%
𝙇𝙚𝙜𝙖𝙡 𝙁𝙚𝙚 - 10%
𝗠𝗿 𝗞𝗲𝘀𝗶𝗲𝗻𝗮
+𝟮𝟯𝟰𝟴𝟬𝟲𝟯𝟭𝟬𝟱𝟵𝟯𝟲
+𝟮𝟯𝟰𝟴𝟬𝟳𝟵𝟬𝟰𝟮𝟮𝟬𝟵
+𝟮𝟯𝟰𝟴𝟭𝟭𝟲𝟳𝟵𝟲𝟰𝟰𝟬",2815067,9-Dec-25,Available,Warehouse,,,,,170 sqm,,,,,,,per square meter / per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2830995-exquisitely-finished-2-bedroom-apartment,Exquisitely Finished 2 Bedroom Apartment,"2,300,000","Iwofe / Opm, Port Harcourt, Rivers","TO LET    : Exquisitely finished 2 bedroom apartment in  a gated neighborhood at Iwofe by Opm, Port-Harcourt, Rivers State.
FEATURES:
- Well-located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms with Insuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- Adequate security and power supply
Price: ₦2.3m per annum
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com",2830995,14-Dec-25,Available,Flat / Apartment,2,2,3,4,465 sqm,350 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2830995-exquisitely-finished-2-bedroom-apartment,Exquisitely Finished 2 Bedroom Apartment,"2,300,000","Iwofe / Opm, Port Harcourt, Rivers","TO LET    : Exquisitely finished 2 bedroom apartment in  a gated neighborhood at Iwofe by Opm, Port-Harcourt, Rivers State.
FEATURES:
- Well-located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms with Insuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- Adequate security and power supply
Price: ₦2.3m per annum
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com",2830995,14-Dec-25,Available,Flat / Apartment,2,2,3,4,465 sqm,350 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/2832308-strategically-located-office-space-within-an-office-complex,Strategically Located Office Space Within An Office Complex,"5,500,000","Along Eastern Road, Port Harcourt, Rivers","Strategically located office space within an office complex along Eastern by pass Road, Port Harcourt",2832308,27-Nov-25,Available,Office Space,,,,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/2832308-strategically-located-office-space-within-an-office-complex,Strategically Located Office Space Within An Office Complex,"5,500,000","Along Eastern Road, Port Harcourt, Rivers","Strategically located office space within an office complex along Eastern by pass Road, Port Harcourt",2832308,27-Nov-25,Available,Office Space,,,,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/shops/rivers/port-harcourt/2883286-newly-built-lock-shops,Newly Built  Lock Shops,"550,000","Along East - West Road By Rukpakwolusi New Layout, Port Harcourt, Rivers",The subject property is a newly built block of lock up shops affording 22 units lock shops of 15 square meters each; it is strategically located with high accessibility and adequate power supply ( federal line ).,2883286,3-Dec-25,Available,Shop,,,1,,15 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/shops/rivers/port-harcourt/2883286-newly-built-lock-shops,Newly Built  Lock Shops,"550,000","Along East - West Road By Rukpakwolusi New Layout, Port Harcourt, Rivers",The subject property is a newly built block of lock up shops affording 22 units lock shops of 15 square meters each; it is strategically located with high accessibility and adequate power supply ( federal line ).,2883286,3-Dec-25,Available,Shop,,,1,,15 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/2884975-newly-built-fully-serviced-modern-commercial-space,Newly Built Fully Serviced Modern Commercial Space,"2,500,000","Opposite Naf Harmony Estate Off G. U Ake Road Near Obiwali Conf Centre, Port Harcourt, Rivers","The subject property is a newly built and beautifully finished modern Commercial space; it is partly furnished and fully serviced shop. It is located within a serene and highbrow location in Port Harcourt, with high accessibility and constant power supply.",2884975,19-Nov-25,Available,Office Space,,,2,,,,,Serviced,"₦3,500,000 per annum",,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/2884975-newly-built-fully-serviced-modern-commercial-space,Newly Built Fully Serviced Modern Commercial Space,"2,500,000","Opposite Naf Harmony Estate Off G. U Ake Road Near Obiwali Conf Centre, Port Harcourt, Rivers","The subject property is a newly built and beautifully finished modern Commercial space; it is partly furnished and fully serviced shop. It is located within a serene and highbrow location in Port Harcourt, with high accessibility and constant power supply.",2884975,19-Nov-25,Available,Office Space,,,2,,,,,Serviced,"₦3,500,000 per annum",,,per annum
