source,url,title,price,period,property_type,bedrooms,bathrooms,toilets,property_address,size_sqm,furnishing,condition,amenities,description
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/commercial/filling-stations/rivers/port-harcourt/3076001-used-oil-swamp-rig,Used Oil Swamp Rig,84600000000.0,per annum,Filling Station,,,,"America ðºð¸, Port Harcourt, Rivers",,,,,"PROCEDURE FOR OUTRIGHT PURCHASE OF 3000HP, 15000PSI, AND 35000FT DRILLING DEPTH SWAMP RIG - LOCATED IN USA.
1. The sales price, $50M.
2.  Shipping to Africa Plus Insurance, $10M Approximate. Note fixed, and it is also optional. Meaning buyer can do the shipping himself or herself.
3. 10% commission of the $50M for the facilitators and brokers.
4. A third-party Rig Diagnosis Certification and a 100-page printout costs $25K.
5. If this is accepted by the buyer, the seller will request POF from the buyer. The signing of IMFPA and MOU.
6. Next is the inspection of the Rig in the USA. The inspection will be scheduled if necessary.
7. When all of these are done, it takes about 21 days to 30 days to mobilise the Rig to Africa.
Further clarification: When the IMFPA is drafted and signed and the POF is obtained, I'll link the buyer company to the seller company in the USA through Google Meet where they can extend personal contact. The POF will be sent from the buyer to the seller through email. That's when the buyer had signed the IMFPA. This time, it will be between the buyer company and the seller company.
Note: The seller does not accept Markups."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/3070585-exotic-and-tastefully-finished-5-bedroom-twin-duplex,Exotic And Tastefully Finished 5 Bedroom Twin Duplex,45000000.0,per annum,Detached Duplex,5.0,5.0,6.0,"New Gra Phase 2, Port Harcourt, Rivers",930.0,,,,"To LET   : Exotic and Tastefully finished  5Bedroom twin detached duplex in a serene neighborhood at new Gra Phase 2. , Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms ensuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- Adequate security & power supply
Rent: ₦45m ( per annum)
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com ."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/2838187-luxurious-and-tastefully-finished-5-bedroom-semi-detached-duplex,Luxurious And Tastefully Finished 5 Bedroom Semi- Detached Duplex,25000000.0,per annum,Semi-detached Duplex,5.0,5.0,6.0,"Old Gra, Port Harcourt, Rivers",930.0,,,,"TO LET    : Luxurious And Tastefully Finished 5 bedroom semi-detached duplex in a serene environment at old gra,  Port-Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms  Insuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- CCTV cameras
- Adequate security and power supply
Price: ₦25m per annum
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2847944-luxurious-and-tastefully-furnished-2-bedroom-apartment,Luxurious And Tastefully Furnished 2 Bedroom Apartment,6000000.0,per annum,Flat / Apartment,2.0,2.0,3.0,"Golf Estate/ Off Peter Odili Road, Port Harcourt, Rivers",1500.0,Furnished,,,"TO LET    : Luxurious And Tastefully Furnished 2 bedroom apartment in a serene environment at golf estate ,  off Peter odili road , Port-Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms  Insuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- Executive sofa
- Air conditioner, cooking gas etc
- Adequate security and power supply
Price: ₦6m  per annum ( 2years )
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/orogbum/3007896-open-plan-office-space-with-ample-parking-space,Open Plan Office Space With Ample Parking Space,15000000.0,per annum,Office Space,,4.0,4.0,"Ogbunabale, Orogbum, Port Harcourt, Rivers",650.0,,,,"The open plan office space is measuring approximately 650sqm with 4 toilets
Available space is on first floor, it has ample parking space
Cost per annum 15m
sharp location along eastern by pass.
For inspection and other information please contact us at plot 205 East West road, Rumuodara, Port Harcourt Rivers State"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/rivers/port-harcourt/rumuodara/2997477-standard-self-contain-with-standard-facilities,Standard Self Contain With Standard Facilities,700000.0,per annum,Self Contain (Single Rooms),,1.0,1.0,"Okporo Road, Rumuodara, Port Harcourt, Rivers",900.0,,,,"Good self contain with POP upstairs for rent in Okporo road off artillery, with standard wardrobe and kitchen cabinet, with water heater, right now they are doing the painting,
Fence with gate tared road to the house, with parking space, with security.
Note; that the property is going for 2 years payment.
Please you have to reach me on WhatsApp for the full video.
Thank you"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/rivers/port-harcourt/rukpokwu/2994374-premium-self-contain,Premium Self Contain,600000.0,per annum,Self Contain (Single Rooms),,1.0,1.0,"Rukpokwu, Port Harcourt, Rivers",1120.0,,,,Newly built self contain apartment available for rent in Rukpokwu. Rent is 550k plus 50k service charge.
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/2994376-luxury-2-bedroom-flat,Luxury 2 Bedroom Flat,1700000.0,per annum,Flat / Apartment,2.0,3.0,3.0,"Rukpokwu, Port Harcourt, Rivers",1120.0,,,,"Newly built 2 bedroom flat is up for rent. It comes with luxury features like pop, water heater, kitchen cabinet, 3 toilets, wardrobe, ample parking space. Rent is 1.7m Naira yearly. Rukpokwu"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/2994377-luxury-2-bedroom-flat,Luxury 2 Bedroom Flat,2000000.0,per annum,Flat / Apartment,2.0,3.0,3.0,"Sars Road, Rukpokwu, Port Harcourt, Rivers",630.0,,,,"Newly built luxury 2 bedroom flat. Sars road Rukpokwu, Port Harcourt. 2m Naira yearly."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/2994378-3-bedroom-flat,3 Bedroom Flat,3000000.0,per annum,Flat / Apartment,3.0,4.0,4.0,"Rukpokwu, Port Harcourt, Rivers",1120.0,,,,"Newly built luxury 3 bedroom flat. Rukpokwu Eneka road, Rukpokwu, Port Harcourt. 3m naira yearly. Enough parking space."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/trans-amadi/2999612-brand-new-2-bedroom-apartment,Brand New 2 Bedroom Apartment,3000000.0,per annum,Flat / Apartment,2.0,2.0,3.0,"Off Peter Odili Road, Trans Amadi, Port Harcourt, Rivers",,,,,
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/commercial/warehouses/rivers/port-harcourt/trans-amadi/3006389-warehouse-with-ample-parking-space,Warehouse With Ample Parking Space,80000000.0,per annum,Warehouse,,6.0,5.0,"Trans Amadi, Port Harcourt, Rivers",1000.0,,,,"The warehouse is measuring 1,000 sqm with 20 rooms office space
It is built on 25 plots of land, the warehouse is directly on trans amadi road.
The warehouse has ample parking space for vehicles and trailers to turn.
For inspection and other information please contact us at plot 205 East West road, Rumuodara, Port Harcourt, Rivers State"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/rumuogba/2999859-executive-4-bedroom-detached-duplex-with-a-bq,Executive 4 Bedroom Detached Duplex With A Bq,7500000.0,per annum,Detached Duplex,4.0,4.0,5.0,"Hill View / Cocaine Estate, Rumuogba, Port Harcourt, Rivers",,,,,
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/eneka/2961108-american-standard-3-bedroom-semi-detached-duplex-in-a-gated-estate,American Standard 3 Bedroom Semi-detached Duplex In A Gated Estate,4500000.0,per annum,Semi-detached Duplex,3.0,4.0,4.0,"Shell Cooperative Estate Eneka-link Road Off G U Akeh Road Eliozu, Eneka, Port Harcourt, Rivers",1247.0,,,,"**Spacious 3-Bedroom Semi-Detached Duplex for Rent in Shell Cooperative Estate**
Nestled within the secure, gated environment of Shell Cooperative Estate, this elegant semi-detached duplex offers comfortable living with modern amenities. The estate features access control to ensure safety, alongside a steady supply of power, making it an ideal home for families and individuals alike.
**Key Features:**
- **Bedrooms:** Three spacious bedrooms with ample wardrobe space
- **Living Area:** A large, well-lit living room perfect for relaxation and entertaining guests
- **Kitchen:** Fully fitted kitchen with modern cabinetry and necessary appliances
- **Bathrooms:** Three stylish bathrooms with functional fixtures
- **Security:** Access-controlled gates with 24/7 security personnel
- **Lighting:** Steady electricity supply ensuring uninterrupted power
- **Environment:** Peaceful, well-maintained estate with clean surroundings
- **Parking:** Dedicated parking space for residents and visitors
This property combines comfort, security, and convenience in one of the most desirable residential areas. Perfect for tenants seeking a serene and secure living environment.
For inspection call Eduphil.. 0803 874 3912
0807 530 6696"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3025876-panasonic-virgin-2-bedroom-flat-in-a-gated-estate-with-access-code,Panasonic Virgin 2 Bedroom Flat In A Gated Estate With Access Code,3000000.0,per annum,Flat / Apartment,2.0,3.0,3.0,"Shell Cooperative Estate Eneka Link Road Off G U Akeh Road Eliozu, Eneka, Port Harcourt, Rivers",937.0,,,,"Exotic Newly built Pop Standard 2 bedroom flat with federal light. Big parlour and dining,spacious kitchen with cabinets.
* Screeded Walls
* Chandelier
* Waterheater
* Constant Power Supply of 24-hours
* In a gated estate with security post, tarred roads, street lights.
This estate uses access code before someone can visit u.
Trees and flowers are planted for natural air.
For more details and inspection call Eduphil .. 0803 874 3912  . 0807 530 6696
U can as well visit our office for all ur property needs  @
ERIC PHILIP LUXURY HOME LTD
NO.16 IKALILE ROAD ADJACENT SALVATION MINISTRIES CHURCH GOLF ESTATE ODILI ROAD TRANS AMADI PORT HARCOURT"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3033846-a-2-bedroom-flat-with-excellent-facilities,A 2 Bedroom Flat With Excellent Facilities,2500000.0,per annum,Flat / Apartment,2.0,3.0,3.0,"Shell Cooperative, Eneka, Port Harcourt, Rivers",465.0,,,,"This is a newly built standard house on 2 floors.
Block A and Block B contain 4 units of 2-Bedroom flat respectively
Location:  Serene Estate @ Eneka Link Road/ Shell Corporative, PHC
Rent: #2.5MPa
Note: We prefer a corporate entity
For more information and inspection please reach us today."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/2979891-newly-built-exotic-2-bedroom-flat,Newly Built Exotic 2 Bedroom Flat,2000000.0,per annum,Flat / Apartment,2.0,3.0,3.0,"Eliozu Farm Road 2, Eliozu, Port Harcourt, Rivers",,,,,"Standard irresistible virgin 2 bedroom flat is available for rent in a good and secured estate
️Located at Eliozu farm road 2
Federal light
4 flats in the compound
En suit
Serene and secured environment  etc
Rent ₦2m
Refundable caution fee ₦500k
Legal 10%
Agency 20%
For enquirers and inspection
Call eduphil... 0803 874 3912"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/olu-obasanjo/3022764-4-bedroom-detached-duplex-on-2-floors,4 Bedroom Detached Duplex On 2 Floors,12000000.0,per annum,Detached Duplex,4.0,5.0,5.0,"Off Water Line, Olu Obasanjo, Port Harcourt, Rivers",465.0,,,,"This is a tastefully finished 4 bedroom detached house on 2 floors with ample parking space and a well landscaped premises suitable for corporate office and residential use.
The property is situate off Olu Obasanjo road by water line
Rent.    12m per anum negotiable
Term: 1 or 2 years
Contact us at plot 205 East West road, Rumuodara, Port Harcourt, Rivers State."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/rukpakulusi/2995607-luxury-fully-furnished-5-bedroom-duplex-with-modern-facilities,Luxury Fully Furnished 5 Bedroom Duplex With Modern Facilities,20000000.0,per annum,Detached Duplex,5.0,5.0,6.0,"Inside Naf Harmony Estate, Rukpakulusi, Port Harcourt, Rivers",465.0,,,,"A fully furnished 5 Bedroom Duplex with all the facilities needed in a home, all rooms are ensuite, well ventilated, massive master bedroom with jacuzzi bath, fully furnished kitchen with modern kitchen equipment.
Steady power supply, maximum security, good access road with decent neighbourhood
For full video and inspection please contact us @ plot 205 East West road, Rumuodara, Port Harcourt, Rivers State."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/2985172-a-160-square-meters-open-plan-office-space,A 160 Square Meters Open Plan Office Space,5000000.0,per annum,Office Space,,,4.0,"New Gra, Port Harcourt, Rivers",150.0,,,,"The property is an open Plan office space measuring approximately 150 square meters; it is located within a highbrow commercial hub of Port Harcourt GRA; with high accessibility, adequate power supply and safe environment."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2758758-4-bedroom-duplex-with-self-contain-bq,4 Bedroom Duplex With Self Contain Bq,10000000.0,per annum,Flat / Apartment,4.0,6.0,6.0,"Gra Phase 3, Port Harcourt, Rivers",3655.0,Furnished,,,Furnished and serviced 4 bedroom duplex with a self contain BQ is available for rent in Gra phase 3 for 10m Naira per annum. It also comes with a service charge of 8m Naira per annum. This beautiful deserving duplex has a swimming pool and an ample parking space.
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3022581-standard-2-bedrooms-flat-with-federal-light,Standard 2 Bedrooms Flat With Federal Light,2500000.0,per annum,Flat / Apartment,2.0,2.0,3.0,"Shell Cooperative Estate, Eneka Link Road, Off G U Akeh Road, Eliozu, Port Harcourt, Rivers",930.0,,,,"Pop standard 2 bedroom flat in a gated estate with security post.
Tarred roads to the house
Federal light
Screeded walls.
Rent; ₦2.5m
Location; Shell Cooperative estate Eneka link Road off G U Akeh road Eliozu.
For more details and inspection call Eduphil... 0803 874 3912  . 0807 530 6696"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3032263-2-bedroom-flat,2 Bedroom Flat,2500000.0,per annum,Flat / Apartment,2.0,3.0,3.0,"Off Ozuoba, Port Harcourt, Rivers",465.0,,,,"2 bedroom flat for rent, Off Ozuoba, Port Harcourt. 2.5m Naira yearly. Available, come for inspection"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/3004604-well-located-ofiice-space-of-4-bedroom-detached-bungalow-with-bq,Well Located Ofiice Space Of 4 Bedroom Detached Bungalow With Bq,10000000.0,per annum,Office Space,,4.0,4.0,"New Gra, Port Harcourt, Rivers",1500.0,,,,"TO LET:  Well located office space of 4 bedroom detached bungalow with BQ , in a serene environment at new Gra phase 2  , Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms
- All rooms ensuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- 2 rooms serviced quarter
- Adequate security & power supply
Rent : N10m per annum ( 2yrs payment)
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com ."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/2949899-1-bedroom-flat,1 Bedroom Flat,1000000.0,per annum,Flat / Apartment,1.0,2.0,2.0,"Rukpokwu, Port Harcourt, Rivers",465.0,,,,"Sharp and standard 1 bedroom flat for rent in Rukpokwu Eneka road, Port Harcourt. 1m naira yearly for rent. 1.4m naira total package.
Inspection fee is 15k"
